Period,Dimension,Org_Level,Org_Code,Org_Name,Measure,Count_Of,Value
2021-22,ComplexSocialFactorsInd,Provider,R0D,UNIVERSITY HOSPITALS DORSET NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,R1F,ISLE OF WIGHT NHS TRUST,N,Deliveries,810
2021-22,ComplexSocialFactorsInd,Provider,R1F,ISLE OF WIGHT NHS TRUST,Y,Deliveries,55
2021-22,ComplexSocialFactorsInd,Provider,R1F,ISLE OF WIGHT NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,R1H,BARTS HEALTH NHS TRUST,N,Deliveries,6060
2021-22,ComplexSocialFactorsInd,Provider,R1H,BARTS HEALTH NHS TRUST,Y,Deliveries,190
2021-22,ComplexSocialFactorsInd,Provider,R1H,BARTS HEALTH NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,6520
2021-22,ComplexSocialFactorsInd,Provider,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,N,Deliveries,2745
2021-22,ComplexSocialFactorsInd,Provider,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Y,Deliveries,1285
2021-22,ComplexSocialFactorsInd,Provider,R1K,LONDON NORTH WEST UNIVERSITY HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,N,Deliveries,2580
2021-22,ComplexSocialFactorsInd,Provider,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Y,Deliveries,130
2021-22,ComplexSocialFactorsInd,Provider,RA2,ROYAL SURREY COUNTY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,N,Deliveries,1020
2021-22,ComplexSocialFactorsInd,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Y,Deliveries,150
2021-22,ComplexSocialFactorsInd,Provider,RA4,YEOVIL DISTRICT HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,N,Deliveries,3995
2021-22,ComplexSocialFactorsInd,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Y,Deliveries,415
2021-22,ComplexSocialFactorsInd,Provider,RA7,UNIVERSITY HOSPITALS BRISTOL AND WESTON NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,N,Deliveries,1900
2021-22,ComplexSocialFactorsInd,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Y,Deliveries,75
2021-22,ComplexSocialFactorsInd,Provider,RA9,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,N,Deliveries,4730
2021-22,ComplexSocialFactorsInd,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Y,Deliveries,60
2021-22,ComplexSocialFactorsInd,Provider,RAE,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,N,Deliveries,9590
2021-22,ComplexSocialFactorsInd,Provider,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Y,Deliveries,725
2021-22,ComplexSocialFactorsInd,Provider,RAJ,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,1860
2021-22,ComplexSocialFactorsInd,Provider,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,N,Deliveries,6305
2021-22,ComplexSocialFactorsInd,Provider,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Y,Deliveries,1410
2021-22,ComplexSocialFactorsInd,Provider,RAL,ROYAL FREE LONDON NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,N,Deliveries,2185
2021-22,ComplexSocialFactorsInd,Provider,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Y,Deliveries,1310
2021-22,ComplexSocialFactorsInd,Provider,RAP,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,N,Deliveries,3250
2021-22,ComplexSocialFactorsInd,Provider,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Y,Deliveries,835
2021-22,ComplexSocialFactorsInd,Provider,RAS,THE HILLINGDON HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,N,Deliveries,4310
2021-22,ComplexSocialFactorsInd,Provider,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Y,Deliveries,35
2021-22,ComplexSocialFactorsInd,Provider,RAX,KINGSTON HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,N,Deliveries,1450
2021-22,ComplexSocialFactorsInd,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Y,Deliveries,40
2021-22,ComplexSocialFactorsInd,Provider,RBD,DORSET COUNTY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,N,Deliveries,2905
2021-22,ComplexSocialFactorsInd,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,Y,Deliveries,510
2021-22,ComplexSocialFactorsInd,Provider,RBK,WALSALL HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,30
2021-22,ComplexSocialFactorsInd,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,N,Deliveries,245
2021-22,ComplexSocialFactorsInd,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Y,Deliveries,285
2021-22,ComplexSocialFactorsInd,Provider,RBL,WIRRAL UNIVERSITY TEACHING HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,2395
2021-22,ComplexSocialFactorsInd,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,N,Deliveries,2725
2021-22,ComplexSocialFactorsInd,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Y,Deliveries,90
2021-22,ComplexSocialFactorsInd,Provider,RBN,ST HELENS AND KNOWSLEY TEACHING HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,N,Deliveries,30
2021-22,ComplexSocialFactorsInd,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Y,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RBT,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,2760
2021-22,ComplexSocialFactorsInd,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,N,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Y,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RBZ,NORTHERN DEVON HEALTHCARE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,1265
2021-22,ComplexSocialFactorsInd,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,N,Deliveries,5345
2021-22,ComplexSocialFactorsInd,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Y,Deliveries,2340
2021-22,ComplexSocialFactorsInd,Provider,RC9,BEDFORDSHIRE HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,N,Deliveries,335
2021-22,ComplexSocialFactorsInd,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,Y,Deliveries,50
2021-22,ComplexSocialFactorsInd,Provider,RCB,YORK AND SCARBOROUGH TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,3925
2021-22,ComplexSocialFactorsInd,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,N,Deliveries,955
2021-22,ComplexSocialFactorsInd,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Y,Deliveries,40
2021-22,ComplexSocialFactorsInd,Provider,RCD,HARROGATE AND DISTRICT NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,415
2021-22,ComplexSocialFactorsInd,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,N,Deliveries,1735
2021-22,ComplexSocialFactorsInd,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,Y,Deliveries,60
2021-22,ComplexSocialFactorsInd,Provider,RCF,AIREDALE NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,150
2021-22,ComplexSocialFactorsInd,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",N,Deliveries,1740
2021-22,ComplexSocialFactorsInd,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Y,Deliveries,230
2021-22,ComplexSocialFactorsInd,Provider,RCX,"THE QUEEN ELIZABETH HOSPITAL, KING'S LYNN, NHS FOUNDATION TRUST",Missing value / Value outside reporting parameters,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,N,Deliveries,4240
2021-22,ComplexSocialFactorsInd,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Y,Deliveries,105
2021-22,ComplexSocialFactorsInd,Provider,RD1,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,20
2021-22,ComplexSocialFactorsInd,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,N,Deliveries,2790
2021-22,ComplexSocialFactorsInd,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Y,Deliveries,100
2021-22,ComplexSocialFactorsInd,Provider,RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,390
2021-22,ComplexSocialFactorsInd,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,N,Deliveries,2965
2021-22,ComplexSocialFactorsInd,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Y,Deliveries,120
2021-22,ComplexSocialFactorsInd,Provider,RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,2955
2021-22,ComplexSocialFactorsInd,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,N,Deliveries,8080
2021-22,ComplexSocialFactorsInd,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Y,Deliveries,840
2021-22,ComplexSocialFactorsInd,Provider,RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,N,Deliveries,3725
2021-22,ComplexSocialFactorsInd,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Y,Deliveries,310
2021-22,ComplexSocialFactorsInd,Provider,REF,ROYAL CORNWALL HOSPITALS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,N,Deliveries,5805
2021-22,ComplexSocialFactorsInd,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Y,Deliveries,1910
2021-22,ComplexSocialFactorsInd,Provider,REP,LIVERPOOL WOMEN'S NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",N,Deliveries,5870
2021-22,ComplexSocialFactorsInd,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Y,Deliveries,1290
2021-22,ComplexSocialFactorsInd,Provider,RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,N,Deliveries,1315
2021-22,ComplexSocialFactorsInd,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Y,Deliveries,180
2021-22,ComplexSocialFactorsInd,Provider,RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,N,Deliveries,495
2021-22,ComplexSocialFactorsInd,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Y,Deliveries,2005
2021-22,ComplexSocialFactorsInd,Provider,RFR,THE ROTHERHAM NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,N,Deliveries,2455
2021-22,ComplexSocialFactorsInd,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Y,Deliveries,275
2021-22,ComplexSocialFactorsInd,Provider,RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,N,Deliveries,5175
2021-22,ComplexSocialFactorsInd,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Y,Deliveries,955
2021-22,ComplexSocialFactorsInd,Provider,RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,N,Deliveries,1470
2021-22,ComplexSocialFactorsInd,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Y,Deliveries,220
2021-22,ComplexSocialFactorsInd,Provider,RGP,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,N,Deliveries,1615
2021-22,ComplexSocialFactorsInd,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Y,Deliveries,180
2021-22,ComplexSocialFactorsInd,Provider,RGR,WEST SUFFOLK NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,165
2021-22,ComplexSocialFactorsInd,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,N,Deliveries,4265
2021-22,ComplexSocialFactorsInd,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Y,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,N,Deliveries,2580
2021-22,ComplexSocialFactorsInd,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,Y,Deliveries,260
2021-22,ComplexSocialFactorsInd,Provider,RH5,SOMERSET NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,N,Deliveries,2740
2021-22,ComplexSocialFactorsInd,Provider,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,Y,Deliveries,335
2021-22,ComplexSocialFactorsInd,Provider,RH8,ROYAL DEVON AND EXETER NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,N,Deliveries,1870
2021-22,ComplexSocialFactorsInd,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Y,Deliveries,225
2021-22,ComplexSocialFactorsInd,Provider,RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,2685
2021-22,ComplexSocialFactorsInd,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,N,Deliveries,5135
2021-22,ComplexSocialFactorsInd,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Y,Deliveries,700
2021-22,ComplexSocialFactorsInd,Provider,RHQ,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,N,Deliveries,2535
2021-22,ComplexSocialFactorsInd,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,Y,Deliveries,225
2021-22,ComplexSocialFactorsInd,Provider,RHU,PORTSMOUTH HOSPITALS UNIVERSITY NATIONAL HEALTH SERVICE TRUST,Missing value / Value outside reporting parameters,Deliveries,2145
2021-22,ComplexSocialFactorsInd,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,N,Deliveries,4880
2021-22,ComplexSocialFactorsInd,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Y,Deliveries,150
2021-22,ComplexSocialFactorsInd,Provider,RHW,ROYAL BERKSHIRE NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,N,Deliveries,5445
2021-22,ComplexSocialFactorsInd,Provider,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Y,Deliveries,530
2021-22,ComplexSocialFactorsInd,Provider,RJ1,GUY'S AND ST THOMAS' NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RJ2,LEWISHAM AND GREENWICH NHS TRUST,N,Deliveries,4595
2021-22,ComplexSocialFactorsInd,Provider,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Y,Deliveries,2895
2021-22,ComplexSocialFactorsInd,Provider,RJ2,LEWISHAM AND GREENWICH NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RJ6,CROYDON HEALTH SERVICES NHS TRUST,N,Deliveries,110
2021-22,ComplexSocialFactorsInd,Provider,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Y,Deliveries,10
2021-22,ComplexSocialFactorsInd,Provider,RJ6,CROYDON HEALTH SERVICES NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,2530
2021-22,ComplexSocialFactorsInd,Provider,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,N,Deliveries,3965
2021-22,ComplexSocialFactorsInd,Provider,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Y,Deliveries,505
2021-22,ComplexSocialFactorsInd,Provider,RJ7,ST GEORGE'S UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,N,Deliveries,2375
2021-22,ComplexSocialFactorsInd,Provider,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Y,Deliveries,110
2021-22,ComplexSocialFactorsInd,Provider,RJC,SOUTH WARWICKSHIRE NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,25
2021-22,ComplexSocialFactorsInd,Provider,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,N,Deliveries,3980
2021-22,ComplexSocialFactorsInd,Provider,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Y,Deliveries,760
2021-22,ComplexSocialFactorsInd,Provider,RJE,UNIVERSITY HOSPITALS OF NORTH MIDLANDS NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,5
2021-22,ComplexSocialFactorsInd,Provider,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,N,Deliveries,3085
2021-22,ComplexSocialFactorsInd,Provider,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,Y,Deliveries,515
2021-22,ComplexSocialFactorsInd,Provider,RJL,NORTHERN LINCOLNSHIRE AND GOOLE NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RJN,EAST CHESHIRE NHS TRUST,N,Deliveries,1130
2021-22,ComplexSocialFactorsInd,Provider,RJN,EAST CHESHIRE NHS TRUST,Y,Deliveries,45
2021-22,ComplexSocialFactorsInd,Provider,RJN,EAST CHESHIRE NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,N,Deliveries,1015
2021-22,ComplexSocialFactorsInd,Provider,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Y,Deliveries,55
2021-22,ComplexSocialFactorsInd,Provider,RJR,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,110
2021-22,ComplexSocialFactorsInd,Provider,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,N,Deliveries,6810
2021-22,ComplexSocialFactorsInd,Provider,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Y,Deliveries,525
2021-22,ComplexSocialFactorsInd,Provider,RJZ,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,10
2021-22,ComplexSocialFactorsInd,Provider,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,N,Deliveries,2395
2021-22,ComplexSocialFactorsInd,Provider,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,Y,Deliveries,640
2021-22,ComplexSocialFactorsInd,Provider,RK5,SHERWOOD FOREST HOSPITALS NHS FOUNDATION TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,N,Deliveries,3075
2021-22,ComplexSocialFactorsInd,Provider,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Y,Deliveries,400
2021-22,ComplexSocialFactorsInd,Provider,RK9,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,Missing value / Value outside reporting parameters,Deliveries,0
2021-22,ComplexSocialFactorsInd,Provider,RKB,UNIVERSITY HOSPITALS COVENTRY AND WARWICKSHIRE NHS TRUST,N,Deliveries,4115
